NUMBER,ID MENTEE,ID MENTOR,RATING,,RATING HELPER
5234,B54958,A47501,3,,4
5235,B19261,A24236,4,,4
5236,B56523,A91412,5,,4
5237,B71042,A66095,4,,5
5238,B93630,A91412,3,,5
5239,B18329,A18920,4,,3
5240,B41755,A63526,3,,5
5241,B63700,A91412,5,,3
5242,B21915,A20385,5,,4
5243,B31122,A14496,5,,5
5244,B93851,A48018,5,,5
5245,B75507,A92272,3,,3
5246,B75575,A93875,5,,3
5247,B42641,A16934,3,,3
5248,B98981,A63526,3,,5
5249,B97621,A68947,5,,4
5250,B16715,A74200,4,,4
5251,B19543,A75702,5,,3
5252,B65720,A42217,4,,5
5253,B49780,A39654,4,,4
5254,B21915,A13370,5,,4
5255,B95548,A76994,4,,3
5256,B98981,A18649,4,,3
5257,B19543,A59364,4,,3
5258,B17388,A63526,5,,3
5259,B66220,A36538,3,,4
5260,B16715,A26111,4,,3
5261,B65804,A57980,5,,3
5262,B56187,A49286,3,,5
5263,B81446,A64770,5,,3
5264,B18370,A39654,4,,5
5265,B30452,A31502,4,,3
5266,B26602,A20564,5,,4
5267,B63700,A93875,4,,3
5268,B33158,A33297,3,,4
5269,B71042,A37432,3,,5
5270,B82785,A49286,5,,5
5271,B98351,A61160,5,,3
5272,B45128,A18920,3,,3
5273,B98351,A42217,3,,3
5274,B44270,A91412,5,,3
5275,B38027,A40325,3,,4
5276,B89600,A68572,5,,4
5277,B21888,A68947,3,,4
5278,B97057,A58841,3,,5
5279,B77415,A68947,3,,5
5280,B33158,A13795,3,,3
5281,B38027,A73404,5,,5
5282,B16715,A24236,3,,3
5283,B82731,A13370,4,,5
5284,B42161,A75702,3,,3
5285,B41755,A13370,3,,3
5286,B79861,A65448,4,,4
5287,B21915,A73404,3,,4
5288,B38233,A48018,3,,3
5289,B33158,A18649,3,,5
5290,B14258,A93875,4,,4
5291,B76434,A47501,4,,5
5292,B15342,A57980,3,,4
5293,B38027,A74200,3,,5
5294,B19261,A91412,4,,3
5295,B54958,A39654,5,,5
5296,B81446,A34447,4,,5
5297,B84906,A37432,5,,5
5298,B63374,A68947,4,,4
5299,B26602,A59364,3,,5
5300,B66920,A13795,4,,4
5301,B77394,A34447,5,,5
5302,B71042,A81170,2,,5
5303,B12642,A49286,3,,3
5304,B43961,A14496,5,,4
5305,B35876,A26111,3,,3
5306,B27522,A68904,3,,5
5307,B85951,A66784,3,,5
5308,B28193,A39357,5,,4
5309,B61360,A13795,5,,3
5310,B78487,A39654,3,,3
5311,B78436,A14496,4,,3
5312,B82423,A71464,4,,3
5313,B89677,A71464,5,,5
5314,B82785,A55461,5,,5
5315,B77267,A61160,3,,3
5316,B15797,A26111,5,,5
5317,B77415,A59364,3,,3
5318,B54654,A18920,5,,5
5319,B73848,A13370,3,,5
5320,B41173,A20564,5,,4
5321,B42161,A76994,5,,3
5322,B63374,A20564,3,,5
5323,B64922,A37432,5,,5
5324,B38233,A29684,5,,5
5325,B90772,A24236,4,,3
5326,B35164,A20564,3,,5
5327,B39406,A36538,4,,5
5328,B78487,A68572,3,,4
5329,B81137,A68904,3,,4
5330,B81446,A68947,4,,4
5331,B30452,A64770,5,,4
5332,B21888,A39704,3,,5
5333,B94798,A70766,3,,4
5334,B46043,A57980,4,,3
5335,B59661,A13795,3,,3
5336,B95548,A98249,3,,3
5337,B72943,A26111,3,,3
5338,B76434,A81170,3,,3
5339,B99060,A68572,5,,3
5340,B20793,A55461,3,,3
5341,B28992,A92272,3,,4
5342,B52649,A14496,4,,5
5343,B54958,A36538,4,,3
5344,B23833,A66784,4,,5
5345,B37810,A61160,4,,3
5346,B44270,A68572,4,,5
5347,B77267,A88290,1,,5
5348,B77267,A76994,4,,5
5349,B45128,A24236,3,,3
5350,B76434,A91412,3,,5
5351,B54654,A70766,3,,4
5352,B21555,A59364,3,,5
5353,B93630,A13795,5,,5
5354,B84906,A73960,4,,4
5355,B93630,A66095,3,,4
5356,B12670,A39704,4,,4
5357,B54654,A75702,4,,3
5358,B84162,A18920,4,,3
5359,B85648,A18649,5,,4
5360,B44270,A57980,4,,5
5361,B99060,A64770,4,,4
5362,B49780,A48018,4,,3
5363,B97494,A88290,5,,4
5364,B14258,A88290,5,,3
5365,B89523,A26111,5,,5
5366,B85648,A13795,4,,3
5367,B28193,A51379,5,,4
5368,B17388,A73960,4,,5
5369,B71946,A93875,5,,4
5370,B91249,A51379,4,,5
5371,B63374,A98249,4,,5
5372,B71042,A26111,5,,5
5373,B26602,A76994,3,,5
5374,B38530,A36538,3,,4
5375,B90652,A13795,5,,3
5376,B37810,A65448,4,,4
5377,B12642,A91412,3,,3
5378,B42641,A68904,4,,3
5379,B75507,A74200,5,,5
5380,B21555,A47501,3,,4
5381,B94798,A65448,3,,3
5382,B67235,A39357,3,,5
5383,B38492,A37432,5,,4
5384,B84162,A68947,3,,3
5385,B90045,A14496,4,,5
5386,B36385,A64770,5,,5
5387,B85951,A57980,3,,5
5388,B96633,A74200,3,,3
5389,B90772,A31502,4,,3
5390,B43961,A64770,4,,3
5391,B78436,A73960,3,,4
5392,B81137,A40325,3,,5
5393,B47344,A76994,3,,4
5394,B49017,A39704,4,,4
5395,B78436,A39357,3,,5
5396,B15797,A61160,3,,4
5397,B85648,A59364,3,,3
5398,B39963,A18649,4,,5
5399,B90992,A66784,3,,4
5400,B39406,A88290,4,,4
5401,B72943,A36538,5,,4
5402,B21555,A13370,3,,5
5403,B78487,A20564,3,,5
5404,B86869,A33297,3,,5
5405,B37810,A14496,4,,5
5406,B12642,A36538,4,,3
5407,B43961,A63526,3,,3
5408,B19543,A68572,5,,3
5409,B91249,A20385,4,,4
5410,B74795,A70766,5,,3
5411,B38530,A64770,4,,4
5412,B56187,A37432,4,,4
5413,B86869,A64770,3,,5
5414,B53243,A57980,3,,3
5415,B76434,A63526,4,,5
5416,B50403,A48018,4,,5
5417,B21555,A68904,3,,5
5418,B63111,A70766,5,,4
5419,B81820,A58841,5,,4
5420,B50403,A31502,4,,5
5421,B53243,A42217,5,,3
5422,B63094,A81170,5,,4
5423,B81820,A71464,5,,3
5424,B38492,A76994,5,,3
5425,B34300,A39357,3,,3
5426,B31281,A40325,4,,4
5427,B31893,A13795,3,,4
5428,B15797,A39357,5,,4
5429,B90772,A39704,3,,5
5430,B73848,A58841,5,,4
5431,B90594,A29684,3,,3
5432,B54654,A55461,5,,4
5433,B20793,A24236,3,,4
5434,B43961,A47501,4,,4
5435,B99060,A40325,5,,5
5436,B89677,A18649,3,,5
5437,B50403,A73404,5,,3
5438,B84906,A92272,3,,3
5439,B31893,A73404,5,,4
5440,B97046,A37432,5,,5
5441,B52826,A66095,5,,3
5442,B14099,A39654,4,,4
5443,B19543,A57980,3,,3
5444,B16715,A75702,3,,5
5445,B50403,A18920,5,,3
5446,B95173,A68904,5,,5
5447,B39963,A61160,5,,3
5448,B46666,A61160,4,,4
5449,B64922,A24236,5,,3
5450,B93529,A29684,4,,4
5451,B87858,A39357,5,,3
5452,B99060,A49286,3,,5
5453,B91590,A39357,4,,5
5454,B66220,A47501,5,,4
5455,B24874,A37432,3,,5
5456,B18329,A63526,3,,5
5457,B25743,A57980,5,,5
5458,B31281,A39704,4,,5
5459,B53243,A20385,4,,3
5460,B45243,A47425,4,,3
5461,B43961,A92272,3,,4
5462,B90992,A37432,5,,4
5463,B89523,A20564,3,,3
5464,B12642,A47501,5,,4
5465,B82014,A74200,5,,4
5466,B23833,A36538,4,,5
5467,B91590,A48018,4,,5
5468,B81137,A70766,4,,4
5469,B78436,A68904,3,,3
5470,B33158,A24236,5,,5
5471,B87858,A48018,4,,4
5472,B89677,A68947,3,,5
5473,B12642,A73404,3,,4
5474,B61360,A68572,5,,5
5475,B89600,A18920,5,,3
5476,B15797,A47501,4,,3
5477,B75507,A24236,4,,3
5478,B91590,A20564,3,,4
5479,B98981,A91412,4,,3
5480,B55601,A26111,5,,3
5481,B82423,A68947,4,,5
5482,B90652,A63526,3,,3
5483,B34976,A93875,5,,5
5484,B14258,A81170,5,,5
5485,B71946,A75702,5,,3
5486,B51766,A24236,4,,5
5487,B31281,A13795,5,,5
5488,B91249,A66784,3,,4
5489,B84906,A98249,5,,5
5490,B75507,A71464,5,,3
5491,B63111,A36538,3,,4
5492,B93529,A14496,4,,4
5493,B65804,A74200,4,,3
5494,B71042,A76994,5,,5
5495,B80389,A34447,2,,5
5496,B21555,A48018,4,,4
5497,B76434,A73960,3,,3
5498,B39406,A76994,3,,5
5499,B82014,A59364,4,,5
5500,B94798,A24236,5,,5
5501,B71042,A70766,3,,3
5502,B33158,A34447,4,,4
5503,B22982,A24236,3,,3
5504,B36385,A39654,3,,3
5505,B90045,A51379,5,,3
5506,B18329,A39704,3,,5
5507,B21888,A34447,5,,4
5508,B36385,A93875,4,,5
5509,B97785,A70766,5,,3
5510,B91590,A31502,4,,4
5511,B84906,A39357,4,,4
5512,B89677,A33297,3,,3
5513,B97046,A73404,3,,4
5514,B82731,A37432,5,,5
5515,B38027,A33297,5,,3
5516,B52826,A68572,3,,5
5517,B65720,A75702,3,,5
5518,B18370,A66784,5,,3
5519,B85951,A16934,4,,4
5520,B98981,A20385,4,,3
5521,B63639,A76994,5,,4
5522,B97785,A36538,5,,3
5523,B44486,A39357,3,,5
5524,B82423,A91412,4,,4
5525,B38492,A63526,4,,5
5526,B42866,A33297,4,,5
5527,B35524,A42217,4,,5
5528,B21915,A98249,5,,5
5529,B94798,A68572,4,,4
5530,B56187,A39357,3,,4
5531,B93630,A66784,5,,4
5532,B77220,A20564,5,,5
5533,B77220,A55461,3,,3
5534,B77415,A63526,5,,5
5535,B26676,A93875,5,,4
5536,B93529,A61160,3,,3
5537,B87593,A61160,4,,4
5538,B69187,A70766,4,,3
5539,B37810,A76994,3,,5
5540,B23833,A73404,5,,3
5541,B67235,A48018,4,,5
5542,B69187,A93875,4,,5
5543,B28992,A16934,3,,4
5544,B89523,A88290,5,,3
5545,B63111,A58841,5,,4
5546,B35164,A57980,5,,5
5547,B77415,A70766,4,,4
5548,B76434,A64770,3,,3
5549,B63111,A98249,3,,4
5550,B89677,A13370,3,,5
5551,B87167,A91412,3,,4
5552,B44270,A92272,3,,3
5553,B35164,A26111,3,,4
5554,B79861,A14496,5,,5
5555,B18329,A24236,5,,4
5556,B77415,A91412,5,,4
5557,B75575,A20564,4,,3
5558,B90652,A13370,4,,3
5559,B84906,A20385,4,,3
5560,B82731,A24236,3,,5
5561,B47344,A39704,4,,5
5562,B21530,A61160,4,,3
5563,B95548,A65448,3,,4
5564,B73848,A42217,3,,3
5565,B89600,A26111,3,,3
5566,B63094,A16934,3,,3
5567,B21530,A71464,4,,3
5568,B28992,A58841,4,,3
5569,B14099,A61160,4,,4
5570,B52649,A55461,3,,3
5571,B87167,A18649,4,,5
5572,B61360,A24236,4,,5
5573,B90652,A75702,5,,3
5574,B95817,A91412,5,,3
5575,B63111,A92272,5,,4
5576,B80389,A91412,4,,4
5577,B72943,A64770,4,,4
5578,B37810,A75702,5,,3
5579,B35876,A57980,4,,4
5580,B67235,A39654,4,,4
5581,B45863,A20385,4,,5
5582,B98981,A16934,5,,3
5583,B15342,A93875,3,,4
5584,B56523,A71464,4,,5
5585,B15342,A20564,5,,3
5586,B77939,A36538,5,,5
5587,B23833,A98249,3,,4
5588,B63529,A47501,3,,4
5589,B93851,A68572,3,,4
5590,B97621,A55461,4,,4
5591,B93851,A91412,3,,4
5592,B87858,A36538,4,,4
5593,B77394,A18920,4,,3
5594,B95817,A61160,3,,3
5595,B87593,A59364,5,,5
5596,B41173,A48018,4,,5
5597,B90594,A63526,4,,5
5598,B41755,A71464,4,,4
5599,B71042,A68572,3,,3
5600,B80389,A75702,5,,3
5601,B89600,A14496,4,,4
5602,B56523,A47425,3,,4
5603,B38530,A98249,3,,5
5604,B97046,A40325,3,,3
5605,B28992,A61160,4,,4
5606,B49780,A51379,3,,3
5607,B47344,A71464,4,,3
5608,B63639,A63526,4,,5
5609,B41137,A70766,5,,3
5610,B14099,A76994,2,,5
5611,B77220,A73960,5,,4
5612,B21555,A65448,5,,3
5613,B50527,A14496,4,,5
5614,B71946,A24236,4,,4
5615,B63374,A14496,3,,3
5616,B54654,A88290,5,,5
5617,B31281,A98249,5,,5
5618,B96780,A24236,5,,4
5619,B84906,A40325,4,,4
5620,B39406,A68572,5,,4
5621,B27522,A92272,5,,3
5622,B87429,A61160,5,,3
5623,B65804,A55461,4,,4
5624,B15342,A18649,5,,4
5625,B35524,A58841,4,,4
5626,B63529,A14496,4,,5
5627,B38027,A59364,5,,5
5628,B82731,A68947,4,,3
5629,B66920,A65448,5,,5
5630,B46043,A34447,4,,5
5631,B89523,A76994,5,,3
5632,B35119,A24236,5,,5
5633,B22476,A75702,3,,5
5634,B74795,A40325,5,,5
5635,B14258,A74200,4,,4
5636,B25743,A61160,4,,4
5637,B89677,A58841,5,,3
5638,B81446,A39654,4,,5
5639,B89600,A66784,5,,3
5640,B98981,A39704,3,,4
5641,B38233,A58841,4,,5
5642,B71042,A13795,3,,3
5643,B31281,A14496,4,,4
5644,B97785,A37432,3,,5
5645,B90594,A91412,3,,3
5646,B97046,A51379,5,,5
5647,B39963,A76994,3,,5
5648,B34300,A61160,5,,3
5649,B54958,A68947,5,,4
5650,B29225,A36538,3,,4
5651,B19543,A29684,4,,4
5652,B95173,A26111,3,,3
5653,B63094,A14496,5,,4
5654,B80389,A26111,4,,5
5655,B44486,A37432,5,,5
5656,B38492,A39654,4,,4
5657,B77415,A92272,4,,4
5658,B38492,A40325,5,,3
5659,B63111,A42217,3,,3
5660,B67235,A58841,5,,5
5661,B38233,A39654,5,,4
5662,B75575,A63526,4,,5
5663,B77267,A26111,5,,3
5664,B21915,A13795,4,,5
5665,B49780,A33297,5,,5
5666,B98351,A40325,3,,4
5667,B21915,A91412,4,,3
5668,B54958,A64770,3,,5
5669,B90772,A88290,5,,4
5670,B32489,A20564,3,,5
5671,B56187,A42217,3,,4
5672,B27522,A73960,4,,3
5673,B90594,A57980,5,,3
5674,B63094,A48018,3,,3
5675,B19261,A18649,5,,3
5676,B14099,A31502,5,,5
5677,B28193,A70766,4,,5
5678,B81137,A18920,3,,3
5679,B14258,A13370,4,,3
5680,B82423,A13795,4,,3
5681,B25743,A48018,4,,3
5682,B35876,A18920,3,,3
5683,B90772,A13795,5,,5
5684,B17388,A13370,5,,3
5685,B44270,A73404,3,,5
5686,B95173,A71464,5,,4
5687,B41137,A48018,4,,4
5688,B78436,A65448,3,,4
5689,B69187,A40325,5,,3
5690,B46666,A20385,3,,3
5691,B39963,A70766,4,,3
5692,B63700,A66095,5,,5
5693,B38492,A48018,5,,4
5694,B54654,A14496,4,,4
5695,B87167,A57980,4,,5
5696,B32489,A68572,3,,5
5697,B90045,A68572,5,,3
5698,B84162,A98249,4,,4
5699,B14258,A20385,3,,5
5700,B33637,A29684,5,,3
5701,B93851,A61160,5,,3
5702,B87167,A98249,4,,5
5703,B49017,A47425,4,,5
5704,B76434,A14496,3,,4
5705,B63529,A68572,5,,3
5706,B96780,A20385,4,,4
5707,B22476,A13795,3,,3
5708,B14258,A68572,4,,5
5709,B82014,A14496,3,,3
5710,B60930,A13795,4,,5
5711,B96633,A81170,3,,5
5712,B81820,A88290,5,,5
5713,B41173,A65448,5,,4
5714,B26676,A73404,4,,4
5715,B28193,A98249,4,,5
5716,B85648,A26111,3,,5
5717,B82014,A16934,4,,3
5718,B82423,A18649,4,,5
5719,B42641,A88290,4,,4
5720,B13708,A47501,3,,5
5721,B26676,A42217,5,,3
5722,B97057,A51379,5,,4
5723,B89523,A33297,5,,5
5724,B96633,A68904,4,,5
5725,B93851,A66095,4,,3
5726,B14258,A36538,3,,5
5727,B35119,A66095,5,,4
5728,B81820,A33297,3,,5
5729,B54958,A65448,3,,5
5730,B80389,A33297,4,,4
5731,B97046,A66095,4,,4
5732,B81137,A48018,5,,4
5733,B39187,A61160,4,,3
5734,B53243,A14496,4,,4
5735,B33637,A58841,5,,4
5736,B49017,A93875,3,,5
5737,B49780,A70766,4,,4
5738,B52340,A36538,3,,5
5739,B81820,A55461,4,,5
5740,B31893,A31502,3,,4
5741,B87167,A39357,4,,4
5742,B93851,A33297,5,,4
5743,B51766,A39654,4,,4
5744,B72943,A39704,4,,4
5745,B21530,A48018,4,,4
5746,B90652,A36538,3,,5
5747,B38027,A26111,3,,4
5748,B97494,A16934,4,,5
5749,B20793,A16934,3,,4
5750,B56523,A98249,5,,4
5751,B41173,A13795,3,,3
5752,B63700,A39654,5,,4
5753,B61360,A49286,3,,4
5754,B85648,A75702,3,,3
5755,B31122,A31502,3,,3
5756,B84162,A59364,3,,3
5757,B76434,A75702,3,,3
5758,B12670,A98249,4,,3
5759,B96780,A74200,4,,5
5760,B31122,A20385,5,,4
5761,B72943,A92272,5,,3
5762,B97057,A70766,5,,3
5763,B73848,A20564,4,,4
5764,B46173,A68572,3,,4
5765,B38233,A49286,3,,4
5766,B82785,A93875,3,,4
5767,B75507,A88290,5,,5
5768,B31281,A57980,4,,5
5769,B18370,A57980,3,,3
5770,B63639,A64770,5,,5
5771,B19261,A70766,3,,3
5772,B95817,A65448,5,,5
5773,B20793,A91412,4,,3
5774,B20793,A48018,3,,5
5775,B94798,A91412,3,,3
5776,B97785,A47425,4,,3
5777,B86869,A24236,5,,5
5778,B17388,A39704,4,,4
5779,B50403,A68572,4,,4
5780,B18370,A49286,5,,4
5781,B25743,A91412,5,,5
5782,B41173,A26111,4,,5
5783,B49017,A73960,5,,5
5784,B55601,A40325,4,,3
5785,B84162,A92272,4,,3
5786,B84906,A88290,4,,5
5787,B97046,A59364,5,,4
5788,B94798,A73404,5,,3
5789,B79861,A20564,4,,3
5790,B41755,A24236,5,,4
5791,B72943,A33297,3,,4
5792,B18329,A51379,5,,5
5793,B84906,A39654,4,,4
5794,B35119,A66784,5,,4
5795,B81137,A91412,3,,5
5796,B71946,A48018,5,,3
5797,B36385,A76994,5,,3
5798,B38027,A75702,5,,3
5799,B72943,A14496,3,,4
5800,B60930,A68904,4,,4
5801,B97494,A13370,5,,4
5802,B55601,A76994,3,,4
5803,B50403,A65448,3,,3
5804,B97621,A31502,4,,3
5805,B98351,A16934,3,,3
5806,B21343,A68947,5,,3
5807,B77415,A39704,4,,5
5808,B79861,A18649,4,,5
5809,B29225,A55461,5,,4
5810,B89600,A40325,3,,5
5811,B80389,A81170,4,,5
5812,B31122,A36538,3,,4
5813,B56523,A66095,3,,4
5814,B44270,A34447,3,,5
5815,B22982,A73404,3,,4
5816,B21888,A68572,5,,4
5817,B90652,A31502,3,,4
5818,B80973,A48018,3,,5
5819,B26676,A64770,4,,5
5820,B34976,A39704,5,,5
5821,B71946,A58841,4,,4
5822,B82785,A68947,4,,5
5823,B35876,A20385,5,,4
5824,B87593,A92272,5,,3
5825,B53243,A33297,5,,4
5826,B36385,A73404,3,,4
5827,B95173,A42217,3,,5
5828,B38027,A34447,3,,5
5829,B38492,A66095,5,,5
5830,B60930,A47501,5,,4
5831,B77415,A47501,3,,3
5832,B96633,A16934,5,,4
5833,B81446,A73404,3,,5
5834,B54958,A57980,3,,3
5835,B87429,A51379,5,,4
5836,B43961,A76994,5,,3
5837,B96780,A39704,4,,4
5838,B52340,A76994,5,,5
5839,B55601,A14496,3,,5
5840,B25294,A74200,5,,5
5841,B28193,A64770,5,,3
5842,B93851,A49286,3,,3
5843,B36385,A13370,4,,3
5844,B19543,A73404,3,,5
5845,B28992,A98249,3,,4
5846,B77394,A39704,5,,3
5847,B46173,A39654,4,,3
5848,B56187,A65448,5,,4
5849,B29225,A16934,3,,5
5850,B52340,A40325,4,,5
5851,B49780,A39357,5,,5
5852,B52340,A81170,3,,4
5853,B21343,A37432,4,,5
5854,B90045,A31502,5,,5
5855,B19543,A31502,4,,5
5856,B50403,A51379,3,,3
5857,B21555,A73404,4,,5
5858,B19543,A66095,5,,3
5859,B93529,A42217,3,,4
5860,B86869,A73404,5,,4
5861,B93851,A59364,3,,3
5862,B66920,A64770,3,,5
5863,B36385,A68904,2,,5
5864,B51766,A33297,4,,4
5865,B61360,A37432,5,,5
5866,B82785,A63526,4,,5
5867,B38027,A37432,4,,4
5868,B21555,A61160,3,,3
5869,B87429,A47501,5,,3
5870,B76434,A68947,4,,4
5871,B13708,A57980,3,,4
5872,B41755,A70766,3,,5
5873,B63639,A18920,4,,4
5874,B52826,A31502,5,,4
5875,B78487,A31502,3,,4
5876,B49780,A47501,5,,4
5877,B98981,A93875,5,,3
5878,B42866,A39357,5,,3
5879,B25294,A47501,3,,5
5880,B63639,A68904,3,,4
5881,B61360,A18649,4,,4
5882,B38027,A93875,5,,4
5883,B42866,A98249,3,,5
5884,B63111,A68947,4,,5
5885,B78436,A63526,3,,5
5886,B35524,A81170,4,,5
5887,B72943,A74200,5,,3
5888,B95817,A33297,5,,3
5889,B77267,A42217,5,,3
5890,B34976,A37432,5,,5
5891,B82014,A68572,3,,4
5892,B28992,A76994,1,,5
5893,B26602,A68572,4,,5
5894,B90992,A18649,4,,4
5895,B63529,A31502,5,,4
5896,B28041,A58841,3,,4
5897,B47344,A68572,5,,5
5898,B95817,A36538,4,,4
5899,B12670,A49286,5,,3
5900,B28041,A51379,3,,3
5901,B22902,A71464,3,,5
5902,B66220,A81170,3,,4
5903,B81137,A92272,3,,5
5904,B46666,A47425,4,,3
5905,B71459,A39357,5,,4
5906,B38027,A98249,3,,5
5907,B90772,A20385,3,,3
5908,B55601,A92272,3,,5
5909,B76434,A31502,5,,5
5910,B50403,A91412,3,,5
5911,B86869,A20385,4,,3
5912,B42866,A92272,5,,3
5913,B84906,A59364,3,,4
5914,B53243,A75702,4,,3
5915,B52649,A29684,5,,4
5916,B13708,A93875,4,,5
5917,B81137,A42217,5,,4
5918,B34976,A31502,5,,3
5919,B63094,A49286,4,,5
5920,B78436,A39654,3,,5
5921,B18370,A91412,3,,4
5922,B91590,A61160,4,,3
5923,B51766,A68947,4,,5
5924,B86869,A34447,3,,3
5925,B23833,A18920,5,,5
5926,B80973,A39654,4,,3
5927,B25378,A37432,4,,5
5928,B81820,A47425,3,,4
5929,B23833,A55461,3,,3
5930,B96633,A39704,5,,5
5931,B69187,A47425,3,,5
5932,B63639,A88290,4,,5
5933,B14099,A18649,3,,4
5934,B67235,A40325,4,,3
5935,B19261,A66095,3,,4
5936,B22902,A20564,4,,4
5937,B27522,A47501,5,,3
5938,B28041,A39704,5,,4
5939,B34976,A24236,3,,5
5940,B66920,A40325,3,,5
5941,B94798,A81170,4,,5
5942,B56523,A40325,3,,5
5943,B90045,A24236,5,,3
5944,B38027,A29684,4,,5
5945,B41137,A64770,5,,5
5946,B45128,A13370,3,,5
5947,B81446,A18920,3,,5
5948,B82731,A18920,4,,5
5949,B71042,A48018,4,,4
5950,B41755,A68947,4,,3
5951,B43961,A47425,3,,4
5952,B55601,A66095,4,,5
5953,B28992,A26111,5,,3
5954,B20793,A81170,4,,3
5955,B34976,A48018,3,,3
5956,B35164,A76994,3,,3
5957,B85648,A68947,5,,5
5958,B31893,A59364,5,,3
5959,B26602,A71464,3,,4
5960,B82014,A49286,4,,5
5961,B35876,A47501,4,,5
5962,B34300,A16934,4,,5
5963,B99060,A55461,4,,5
5964,B89600,A61160,3,,5
5965,B31122,A75702,5,,3
5966,B46043,A26111,3,,3
5967,B76434,A93875,4,,5
5968,B72943,A13795,4,,4
5969,B27522,A16934,4,,5
5970,B87593,A39357,4,,3
5971,B50527,A88290,5,,5
5972,B21888,A36538,4,,4
5973,B81820,A73404,5,,5
5974,B73848,A73404,3,,5
5975,B85648,A36538,3,,4
5976,B14099,A92272,5,,5
5977,B77939,A20385,5,,5
5978,B21343,A59364,3,,5
5979,B90045,A33297,4,,5
5980,B24874,A65448,3,,5
5981,B78487,A16934,4,,5
5982,B91590,A40325,3,,3
5983,B82731,A75702,5,,3
5984,B91590,A39704,4,,4
5985,B90594,A65448,5,,4
5986,B31893,A42217,5,,3
5987,B87429,A98249,3,,4
5988,B25743,A33297,5,,4
5989,B63639,A14496,3,,4
5990,B38530,A20564,4,,5
5991,B31122,A40325,5,,5
5992,B25378,A88290,5,,3
5993,B75507,A65448,5,,5
5994,B97057,A92272,4,,5
5995,B22476,A66095,3,,5
5996,B94798,A39704,4,,5
5997,B79861,A49286,3,,4
5998,B33158,A98249,5,,5
5999,B26602,A18649,4,,5
6000,B45863,A64770,5,,3
6001,B41755,A42217,5,,4
6002,B35524,A39704,3,,5
6003,B39406,A42217,5,,4
6004,B25743,A49286,4,,5
6005,B39187,A57980,4,,4
6006,B13708,A91412,4,,4
6007,B45243,A13795,5,,4
6008,B38530,A26111,3,,4
6009,B77394,A64770,3,,5
6010,B90772,A61160,5,,4
6011,B33637,A14496,5,,3
6012,B87593,A73960,3,,3
6013,B75507,A57980,3,,5
6014,B18329,A68947,4,,5
6015,B45128,A47425,3,,5
6016,B38530,A66095,3,,5
6017,B38233,A14496,4,,5
6018,B61360,A29684,4,,4
6019,B23833,A75702,5,,5
6020,B56523,A81170,5,,5
6021,B81820,A57980,4,,4
6022,B27522,A57980,5,,5
6023,B34976,A14496,4,,3
6024,B89677,A93875,4,,3
6025,B21530,A20385,4,,5
6026,B44486,A57980,2,,3
6027,B26602,A92272,3,,4
6028,B90045,A98249,3,,4
6029,B84906,A68904,4,,4
6030,B82731,A57980,4,,4
6031,B76434,A73404,5,,5
6032,B44486,A26111,3,,5
6033,B63111,A48018,4,,5
6034,B65720,A98249,5,,5
6035,B77394,A98249,4,,5
6036,B46173,A63526,3,,5
6037,B89523,A24236,4,,5
6038,B84162,A47425,5,,5
6039,B41173,A16934,3,,4
6040,B39187,A42217,3,,5
6041,B25743,A39357,3,,4
6042,B77939,A20564,3,,3
6043,B71042,A68904,4,,4
6044,B29225,A98249,3,,4
6045,B50527,A20385,4,,4
6046,B77267,A13795,5,,3
6047,B97785,A31502,4,,4
6048,B39963,A64770,5,,4
6049,B99060,A91412,3,,4
6050,B63111,A74200,4,,5
6051,B23833,A13370,3,,3
6052,B63529,A63526,3,,5
6053,B81446,A49286,3,,4
6054,B96633,A68947,3,,3
6055,B90045,A16934,4,,4
6056,B98981,A48018,3,,5
6057,B52340,A68904,3,,3
6058,B55601,A48018,5,,3
6059,B26676,A57980,3,,4
6060,B45863,A76994,4,,4
6061,B41755,A47425,3,,4
6062,B31122,A92272,5,,3
6063,B90594,A18920,2,,4
6064,B41755,A65448,3,,4
6065,B18329,A16934,5,,3
6066,B95548,A26111,5,,3
6067,B89600,A73960,4,,5
6068,B32489,A57980,3,,4
6069,B21915,A76994,4,,3
6070,B38027,A88290,4,,3
6071,B61360,A93875,4,,5
6072,B97046,A68572,4,,3
6073,B98981,A57980,4,,3
6074,B42641,A63526,3,,3
6075,B97494,A39357,4,,5
6076,B96780,A20564,3,,5
6077,B97494,A70766,3,,5
6078,B35876,A51379,5,,4
6079,B38233,A13370,5,,5
6080,B90652,A66095,4,,3
6081,B25743,A55461,4,,4
6082,B82731,A81170,5,,3
6083,B71946,A51379,3,,4
6084,B89677,A64770,5,,3
6085,B97046,A64770,5,,3
6086,B25378,A68947,4,,3
6087,B44486,A39704,4,,3
6088,B22982,A48018,4,,4
6089,B25378,A13795,3,,3
6090,B14099,A37432,4,,4
6091,B49780,A18920,5,,4
6092,B13708,A64770,3,,3
6093,B35119,A42217,5,,4
6094,B52826,A73404,4,,4
6095,B18329,A66095,3,,3
6096,B37810,A37432,5,,3
6097,B98981,A98249,5,,4
6098,B41173,A47501,4,,5
6099,B20793,A71464,5,,5
6100,B39963,A47425,3,,4
6101,B39187,A33297,5,,5
6102,B35876,A49286,4,,4
6103,B78487,A18920,3,,3
6104,B54654,A64770,3,,3
6105,B81446,A39357,4,,5
